FAM111B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LOC283177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC728613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WARS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC283177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC728613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WARS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAMC1	2386.24072248286	2383.12784102606	2037.27935043404	1531.14353746922	2001.62253142691	1985.21033709597	1735.39982488476	1598.45153626245	2572.66910719704	1599.77146508646	1956.89901475955	2041.44336484179	1998.15584634664	2080.39526864521	1940.93330476377	2131.2291446268	2100.65274888966	2562.18294536822	1495.53477230704	2066.34818724642	1606.80287207335	2076.64445176659	1583.21255080729	1539.3598487595	2109.43808991226	1593.69496747527	2374.24256891262	2052.05322647035	1530.76114205687	1525.28262651055	1502.8322151328	1655.37129028551	2057.25437765139	1559.9883878969	1547.55573180015	1677.16234500005	1920.17576928587	1842.92536412236	2189.46662451151	1486.86650513702	1993.42664838625	2514.93647132686	1544.08904671989	1568.59583314827	1436.11819431511	1758.37636364107	1597.98642684359	1574.26866061696	1575.33117809847	1645.44100985195	1820.9058230898	2164.82236718251	2305.34349956001	1603.18757802464	2099.50780947871	1710.75556755575
CKAP4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STOM	2017.37282180588	1748.68185405433	1766.52408470067	1602.15262142894	1780.82393348257	1861.56805669912	1382.6235397635	1567.09295304749	2062.41407142217	1950.61243780018	1902.19059491612	1895.99986763687	1902.99550923852	1537.75624091859	1384.24750005681	1846.87036627249	1928.85632075319	1886.23451557104	1371.34857177482	1843.18701534999	1284.96954947133	1974.70807544457	1535.67382993617	1998.23487496033	1960.63693006117	1926.49214873034	1584.30911211649	1631.33479811951	1482.43601227497	1220.29257277096	1531.56551363935	1394.60949371245	1586.17808380265	1451.60173379903	1860.38885677244	1884.17655733355	1833.64173333017	1409.45465913832	1895.89321043648	1304.43574041098	1521.80016157351	2033.30444840602	1495.95450277492	1469.20737933264	1562.05779473282	1511.29154192146	1610.27372144705	1538.561155241	1355.89248352961	1948.74346611401	1531.45885643895	1467.84632260369	1997.07606711117	1633.80052096281	1875.72589591898	1779.8077065017
MMP2	4208.61953124368	5391.62575459062	3599.21022853436	5873.252105216	6058.61597269164	4242.97175240444	5521.5146949438	2556.00050169626	5834.49449355494	4829.08824370186	4381.11838833776	5300.40177218077	5669.11073523161	4868.90576579979	3407.34375262222	4134.73029487211	5676.62569535058	5347.90004833107	3077.5227582498	5701.81405407251	3011.12466304452	5258.93909597909	3640.06026913856	3769.94920949175	5661.96205491228	3548.83628672871	3218.0349856863	4289.59555380305	5158.90923807427	2853.67438202241	3851.66442022942	3596.33456287902	5350.77571398642	2765.15508676111	4832.11736432944	5304.51115265449	3910.91206936896	2887.89482863839	2723.39393582663	2555.48500178753	2674.44896619812	5662.12741100563	4536.37169927319	3507.37361052704	3080.55187887739	3355.72744885645	5107.29293430851	4969.60047113835	2813.85596441075	5463.39468591888	3711.82920046683	4036.50921419014	5832.29752346826	3552.94566720244	5603.22990568148	3117.34028034773
LGALS1	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763	4094.83328589763
GPNMB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NREP	2733.82071368589	2638.78380178234	2641.20046297252	2783.49646943634	2846.34339989742	2315.5307088407	2215.39577794342	2121.54929704829	2832.09075032779	2602.18536944512	2741.3353938698	2663.7288455952	2819.23362112738	2212.97911675324	2610.8821892044	2419.61023235221	2951.95142866654	2607.82973621384	2127.4712313317	2446.164041881	2160.51055144753	2150.02131430674	2166.86406602348	2331.54222290191	2237.92416056611	2095.36800079436	2356.89985508258	2182.02505118475	2456.7698948347	2127.53605456064	2212.1723783111	2176.38068441602	2575.82599933584	2185.0775041753	2190.45495111614	2353.91049136876	2471.42861595186	2597.64280886656	2094.5760714697	2189.08220541419	2128.00356570173	2946.97737085256	2725.17885416473	2200.99051078225	2260.45831913411	2198.74264527771	2686.26300416321	2616.25963614524	2308.01602865679	2747.61194586052	2626.79519581135	2614.88689044329	2849.93901495643	2120.99332780704	2624.54733030681	2637.9770633402
EMP1	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137	1350.02374167137
COL6A3	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837	3527.4171457837
PRCP	1017.11258014483	937.883632949763	859.615313446829	1726.55485622311	1268.67587144666	1394.61853084282	1336.85842974138	1795.03484045473	921.154337390824	1472.17058957967	1794.4898228922	1388.76158489366	1197.40858477628	1613.90887768419	1057.5581791114	1019.40846001774	1280.81400503605	1130.44150422477	1687.49374981452	1349.70047848507	1674.65170107084	1377.7683380296	1596.74088004973	1444.39944410558	1601.0159952196	1695.46593232031	1276.11560635474	1715.56160935906	1470.10965480435	1661.97830420058	1772.62342657643	1742.03532040327	1782.19271543504	1785.00627363338	1713.61801288838	1585.11190839288	1709.993185839	1390.58350758885	1757.53867941466	1662.08555120894	1714.00561815512	1183.9345209259	1732.41180217227	1502.49617170073	1747.81041668828	1395.35145044085	1807.90292613381	1685.50310021483	1263.22272389014	1423.19658605392	1457.24156912528	1341.02157543843	987.552812108549	1760.98985738337	1357.67266099086	1347.70982888538
PPP4R1	558.450849939343	508.195020769163	665.697282825561	644.605165474121	522.689911307705	586.361155587641	758.88898682871	682.844361091491	620.876044419458	538.250396454671	783.353821619543	544.961304310782	554.144945340846	750.422046942489	650.454149632097	585.216897593636	606.139862090783	527.121301924812	634.611664350063	598.119596974563	687.688718343851	859.441916333142	790.325572653313	694.707741657904	761.382811130233	609.982977540976	607.414675424633	913.086504000642	690.864626207711	786.067527545602	680.591416942327	729.329929591049	912.215578619919	847.859937399318	841.23092116793	658.167113694935	622.975160571599	602.963954226924	552.274216745176	646.781740148277	754.96799668375	595.117578076351	745.411508634538	634.928278174504	670.243232566822	602.327504568896	643.175614056271	734.606997389069	668.307898095101	669.941661710564	676.658047013305	573.442349578007	514.466790298345	671.085919704569	842.172890007651	517.602740451968
TNC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SGK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SH3BP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTSL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARL4C	604.122677353271	641.13962894507	714.850132500607	691.83835403883	681.167996934259	609.603456480798	623.64761808725	589.404730431679	681.134208325014	624.31755305038	604.100707880806	624.697102606978	711.982303680302	625.318597926347	615.451234150302	598.834863909709	587.288690816755	730.503877876458	592.934446215793	636.969085507289	584.678173611618	626.653936225335	586.539206980658	666.32028677118	612.829516940744	730.391498786211	608.202893965138	675.918042468169	621.416052480678	589.815748987461	627.323871188464	601.841182047793	627.703420745063	594.411602475484	605.196575827053	683.56214011619	711.461211403558	624.422370618763	622.312279788263	598.036277641805	669.326604909265	586.921809939624	618.457552288386	612.609774618882	644.145947083154	608.606151751047	720.090453244398	691.314956392801	639.975403645374	717.439916629972	720.446234768056	703.90807263429	680.555821978105	612.701992386984	601.094389742721	615.468954201697
COL1A2	16020.4480558801	11611.8228299141	16733.6296043964	14327.0934516541	17538.8577747577	17642.0477101487	16737.4015097299	7984.77111138191	19495.3972908398	13162.5454040608	16136.5334929855	17828.0804549467	20594.6146850525	14235.0709013028	16991.133155547	10723.5334089531	19312.7837760787	13786.1478685472	11061.911258787	16202.6712508858	9855.67959379856	17023.4466527583	9954.01702686096	10353.1555336932	17138.0081253684	11509.5965614294	15243.7301442692	9773.22720276662	17735.3387039046	8881.10742371219	9377.10461484174	10410.9967041853	17966.0865704501	10153.4931530347	11385.9501190884	15957.2410662034	10443.3102013966	11956.6108895764	10157.2650583682	7651.85551313373	11247.944003585	20812.1284158571	16534.1534782227	11730.1489609907	9641.14354352372	11155.2022525429	17303.6698603148	16933.2919850549	8361.62459564656	18310.2854123524	8705.35605696391	8456.72608280525	18858.9288960515	10557.8716740067	18536.7473409381	8971.66557495841
PCOLCE	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202	844.145372757202
LTBP1	1857.17482245895	1369.6015778084	1424.54917705801	1054.80226880723	1377.08144777226	1458.64830822806	1306.75197836472	910.71084450536	1784.57462777851	1129.81225740779	1600.90588355156	1448.55112947976	1384.90527635505	1381.67013358281	975.954717966542	1237.46632726774	1608.05438684433	1730.41329208345	979.280126499602	1290.75402696771	1192.45725563169	922.667018266576	1215.68070982507	1044.17967579386	1664.18076160365	916.077271746017	1519.88562585184	1180.61692954918	1123.48339614986	975.979790081756	1649.99097429015	1062.2821387711	1218.82966795699	995.269650114582	1066.87082458164	1294.07943550077	1392.49260050772	1444.61156640896	1225.51015350653	1084.84179479932	1404.49893395567	1714.44041280165	822.24280689124	1070.10596735388	1207.17633086927	1035.7851642455	1205.08631685068	912.381639099437	1240.58878308259	1350.58447324666	904.030358955822	1227.1809481006	1680.65664160629	1064.80891935214	1379.60822835331	1143.84899922689
GBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C1QB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THBS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFIT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UPP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLEK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LOXL1	446.762362356676	453.475693365122	459.742247487566	504.345043234953	522.403988035863	490.536088992416	488.580105181996	448.802439568708	479.600520988102	448.505190294531	484.269534869972	499.430654406108	464.139137218422	414.218434959405	421.281669028644	476.921770081424	482.20763965112	450.019949518645	424.303050570502	508.544660856306	407.253054942714	445.012276464254	444.31168169999	479.29903179938	507.715611586274	414.794726469152	457.786263677147	488.825768826252	457.17369058547	413.475746142229	445.941377349265	518.439814787782	449.407845518877	418.356951689932	445.588567974002	452.075510533494	464.820725144771	408.701173441526	443.407828162788	421.688576954801	427.087428275265	488.675111284963	415.968520851827	418.614004014027	410.989302635367	471.615531341083	451.413798146271	415.147535844416	411.056986333415	470.071233251799	408.813682765167	439.495014946375	506.241277600417	419.226108013795	491.203648844737	439.277391746949
IFIT5	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549	259.781968618549
HMOX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRKAR2B	322.359894285988	636.80607187619	549.460651806962	565.787333307043	648.895677820418	796.423536004909	604.566035693491	307.713259831395	604.308665258027	556.456147835779	550.850815321878	826.420785287335	547.24985858287	338.814663950382	429.365320892275	573.802724640466	296.002021880259	674.70335061985	299.362624854484	343.382762435976	543.695172751365	370.91101194476	312.836896616232	545.181118131585	330.862334325127	575.805685340964	330.690236090989	329.300072576073	328.6316563963	352.550117363536	336.863123151963	327.089279351981	325.020538900696	386.099626825557	428.735098589529	326.916601523387	384.405456462603	664.714515003961	848.229053751217	323.534593520476	527.873839062284	395.359746086791	336.468124887391	551.022913556016	385.642355392501	320.092635947556	324.892727824388	336.29556860489	316.561037719688	516.162601111148	542.520473516877	536.721616950577	545.053307055277	323.818485612272	548.792235627189	569.154706023539
ST3GAL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IGFBP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYBB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VASH1	545.05798256624	556.988116795372	530.170933658295	507.077260968553	559.67901629913	516.343847351704	383.947091060476	370.096787557958	533.472343022677	428.04310139818	491.354624912312	481.344955310178	524.583576080538	521.796768039412	403.612562537062	524.630118723391	596.741725206735	526.96860103709	420.149874198288	512.233998487562	377.76043457681	415.520639247397	452.560132409395	450.512789567922	404.996647578393	378.032156087924	389.791964240846	411.307649899003	376.943929154897	366.404375214286	362.109485269476	408.474299215023	378.510803856231	371.971294592654	403.021378527316	368.02248648579	463.072338863833	415.598611720625	403.273804967668	376.300372492611	393.754792144165	567.980791389949	416.848464833907	367.209698073839	398.911529663174	502.729085934232	456.580711820939	448.177115213643	389.406617109844	516.935031361451	518.319116402782	528.921080545013	562.239533626475	503.114433065235	564.38667352215	497.269559884864
KDELR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAOB	352.559452929992	538.368676703806	466.650733991925	340.939899980337	490.599165357093	408.60011515097	420.199155622971	497.10860568292	571.247329534478	480.525687362214	341.00755730242	565.218941189047	542.903709282407	349.214703738293	461.876666661604	538.190163839984	466.760738502553	556.675435446827	330.326809309019	474.676838097842	328.52942546676	340.998632345413	298.740449256399	490.873695230415	332.981453196503	366.333459962087	299.199469735143	306.719994714803	357.204414434994	356.522948207801	300.30160099197	349.197707045458	289.336873855983	346.856406566792	319.663880123963	347.503756827475	317.29465015323	474.609180775758	462.198706262181	465.535825036303	422.082516767204	474.667913140835	298.733962684409	384.642278485755	300.920377426599	333.091457707131	490.192229003222	486.228733725414	463.996090104441	508.914470452751	482.866987840879	482.883984533715	481.173037622896	363.439324887498	414.383478923722	530.685892375776
QPRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TYROBP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COL7A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FCER1G	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COL16A1	1182.86010465636	1214.96962151622	982.335729073799	1224.34653017386	1246.01790412483	1143.91604304262	728.63858949217	689.29988311729	1389.83211431141	1119.84678388227	1176.56995522075	1552.96850022558	1138.85951710911	695.817707437835	677.30657593382	1150.29272811529	1173.40764419192	1179.2530932121	810.255382495161	1231.23505286121	677.513809182075	1128.47980249829	640.201741769953	1152.76572069317	1116.32646334563	671.968756847973	716.609381997951	760.494600838763	697.461888851886	644.018458870662	803.159626559561	722.094934543288	661.85144266817	653.724424848368	1143.77490379475	1191.61913157361	686.315054615416	713.140266165757	674.004781820836	1238.58930830028	684.384496431652	1364.21982662397	806.678355392788	698.290700015713	665.371763204814	697.882803875637	819.49318142468	737.144110896154	666.58252664063	989.221438638926	1151.93690952934	720.961355433933	1167.61528684322	689.441022365159	1140.79007529287	728.385083978899
