GeneSymbol	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
TRIM69	2812.74323662955	3525.86243764947	3657.07316286521	3591.60205657629	3800.21167930581	3070.63673771091	1826.68755856601	1536.63916001531	2833.12009727695	2299.83256133676	2428.59863619766	1707.26152842503	3101.09951862914	2949.76543630831	1243.705616213	3449.5068881125	4284.24163289664	3089.32623119174	2047.02656549661	1630.43407685883	1738.10595108808	2393.20542551655	2001.12818290682	3247.31287471847	2091.96368525595	2802.2756746139	3443.73705389656	2203.17180864423	2610.4034441673	2705.19753311694	1854.75129011944	2418.42331033362	2094.2133405189	2183.97460527818	2348.72290770769	2355.82054897716	2725.4482230477	1959.66775258221	3054.68189877108	2152.2987285296	2006.08537244027	2468.97385906426	3012.77801403581	2354.49274192363	3095.34981780389	2299.32775661267	2617.97533557531	3203.99715240031	2255.91929346113	2219.78417368692	1522.96118938644	3314.79831987579	2338.71976240187	2631.65330620418	2061.79623118915	3278.98875146705
LOC728613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WARS	11666.5885724335	10871.0126714772	11694.51931106	16356.189278706	10832.9288671941	13955.6989125321	8054.13967909231	8813.00968287543	5601.98536973408	9386.24092913191	5432.7997042384	9430.27825650905	6204.16898088448	14765.4617387662	5187.52636070816	10963.5862587193	15285.2860111971	10880.5871381839	4346.38325147396	10641.711937122	5926.11990056207	5698.23976696463	10388.0493340818	9790.35320784969	9701.28858100087	11022.8530920257	4915.22461665316	6660.31908717644	4615.16129981296	4644.21429216133	10990.2329452322	4213.91504699632	4026.94571852771	6784.06135001051	7107.20897630595	5668.56608091848	11494.9983858648	4600.01502432818	6708.93442151703	7929.07574383521	5855.64797277424	4442.84650954924	6084.9487071295	3752.72914802459	10484.3037313123	6050.51389726383	13489.807929956	12402.9099942684	5162.4335221455	5004.28924350198	6046.86490284635	4600.17696478419	6948.06557243256	6177.52229437163	11446.3830515242	6094.5231738362
GSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAMC1	2377.07540511723	2376.73221075877	2371.99090954422	2370.47557158488	2370.60185033254	2370.12102782328	2376.2486633041	2376.13326344778	2378.23671256524	2368.49052979348	2373.81364140452	2370.34509554681	2370.8481184143	2375.9701591877	2373.14759832618	2376.26059601233	2370.79413026395	2378.43424901324	2374.34307779607	2370.78038058513	2378.05930001381	2376.7391593169	2372.34545330583	2374.09634193798	2374.71366616776	2376.93669722157	2377.9556666848	2374.50628149122	2368.65883522306	2375.58321089013	2374.16818516613	2375.06820992936	2375.70180990134	2375.40115578173	2370.95639409414	2376.61513977394	2378.31021044641	2372.24260323776	2375.89411954249	2373.50214208779	2373.74179817638	2377.3502124906	2371.20266217591	2375.43820287466	2373.93983443076	2372.96728893732	2374.86082525282	2369.57703651619	2376.00966655586	2371.82012963111	2373.71372666109	2375.38574550888	2373.81409604218	2376.05635366294	2371.46558586951	2375.74028927048
CKAP4	13177.2350498395	12251.3275647961	13194.5288296353	12090.3145519927	11179.6313885367	10085.5347570382	11905.756101887	11001.608474726	11184.4921387735	10758.3195734859	11542.0756271858	12064.5726724039	12705.8608547484	7667.3741898767	11647.0860182723	12009.0454501372	11341.5606885914	12880.3798415149	11174.9877601891	12043.9394648098	10725.0406376037	11360.8682352071	9256.81395864023	9728.07090661134	7940.82008728953	11427.6495887705	11404.1966067989	8587.48394335559	9734.92047175678	9048.14453048482	10379.9984915118	9128.95788239673	7803.74051153981	9233.3609766687	8686.35665468728	7914.69912690791	9893.7370422736	11898.9065367416	12550.834121642	13681.5553267394	10189.7075232717	12301.0597392617	9873.10383467957	10048.6959040249	10535.0252246181	8495.9383104957	8830.77284459578	7877.8602738946	8679.20821310348	8554.20500747342	9004.15213005889	10403.6700065443	10850.0438432337	7823.31237890831	8021.84300537459	9842.22062926224
STOM	1393.55933288138	1371.97412484879	1370.62124373278	1378.29777336691	1369.84522444512	1379.19885579921	1362.37908290264	1398.18069609687	1397.57570387471	1406.22380289457	1392.97040777967	1395.91149935598	1397.92183304347	1387.21139380572	1366.21511087484	1385.35244840538	1385.27879123508	1386.16841701328	1387.04947627047	1376.46782906024	1382.34670221565	1405.90284420318	1395.29026883406	1405.17838201953	1405.16753692578	1398.0683383417	1395.14085034495	1381.73940445976	1379.59343443144	1376.81750585043	1390.15248538203	1362.69647186487	1400.46478892062	1393.15891608095	1384.46219090403	1398.26073866965	1386.14082094129	1389.68778061349	1395.18451062971	1384.82984907185	1380.40940303933	1396.34787701974	1378.70317693008	1380.38180696734	1392.30932436775	1376.92594754318	1400.14383022923	1392.16281906953	1385.66115623507	1400.89986431889	1389.42549665576	1364.91751763439	1393.74529060422	1399.41936804558	1382.68496151712	1396.31534363938
MMP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LGALS1	31368.2976034904	28776.0451560828	29254.7096498452	29382.2973600726	31758.8823257496	27772.4039954801	31030.6590728266	22899.0555948119	29643.1281577076	28860.8698214366	28871.2172516499	30760.9744715532	30716.7420765949	27604.5533855033	25611.4961039334	25132.831610171	31159.5455760956	29804.79471131	22461.6833467668	28482.469696605	23175.1607939239	27117.7609256414	24839.2561506932	26161.5811653982	29880.770622444	23717.3752842159	25739.0838141608	25402.7133916794	26833.9873835796	23341.0322324919	24129.1904495683	24546.6159029993	27349.5888460006	23811.3575809716	28189.8294489111	27493.9908127203	31489.6536754241	29128.3257067986	29045.9269375912	28553.041027883	25726.8486461497	29748.1104385903	23850.7772668085	23607.8165408381	28266.79441264	27360.5888301277	26237.5570765323	25787.9396103558	22222.1421996632	29370.0621920615	22549.9047020862	25485.1121608868	30816.0498352625	24149.7168788526	29431.1531562676	28559.9175766695
GPNMB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NREP	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654	1129.23118104654
EMP1	9201.80312573313	7987.31213726097	9460.02260808793	9887.39497107927	7675.9016053527	9359.56071759823	7466.1189568621	9888.27663451918	9515.38660171709	8892.14690213578	9261.9005559439	9533.91018377397	7570.45919753455	6062.85749131951	9002.67505002651	7420.78161786492	9600.12977747256	8841.34695930124	5385.15734168404	7785.81070688354	7185.0055054084	6286.86808029421	5951.87617756489	6648.45269554874	9659.0132206146	9309.71546748816	7766.7436083971	6326.05749100277	7180.14531496054	5837.08572351874	8624.83787062982	9232.56244471313	6699.25263838328	7695.38237076668	6737.30057112251	10252.6123765827	7116.82120373566	7863.0446957568	9470.89208317004	5566.07243362156	5757.35402753102	10044.8532751357	7039.66818096063	7267.12834433543	10055.9389595093	9781.61689626155	8930.19483487501	8479.76234404671	5659.0647476307	6809.78078627401	6276.2420337654	7341.01592002147	9373.03957871304	7069.0062921914	8024.41279985477	6431.94360687733
COL6A3	33841.9651636348	26837.7035541682	28038.5813598679	29442.0616929575	32749.8299894649	30119.9751347294	27068.5591793927	15161.7926642704	33051.0852051179	25219.2989852585	26192.4297643949	27618.3809537691	33199.5455302973	26894.7498068506	24064.5376053472	18850.2319096176	33046.7290768096	31322.7456028762	17018.4848265085	31956.3331985259	14658.7355981377	26222.4849832384	20750.4162506984	18430.0315035188	27992.6803923411	16585.5736993379	21170.8839641602	20931.6256844791	22901.1779026607	15878.523169637	19768.0078497215	18804.3309420908	30359.2334144105	16197.5496491481	20253.7122427072	29938.7657009487	21596.3392909325	17807.9299537998	30710.7087085559	14791.9297525229	28956.3572999718	33035.4344986383	25230.9836515463	17880.2097291424	17355.0485335406	19930.3585417282	26996.2794040501	25854.6569800647	14120.6787364444	29118.7079919785	17649.354103918	21522.3592583056	32480.8103343086	17706.4003566003	26543.3979837909	16655.0129516432
PRCP	1506.5956208442	1427.66861263748	1373.77711708219	94.9447185875808	1365.06766894743	920.834906116744	1279.00122491441	138.653020382907	1546.78880395419	798.412420717315	525.058390954374	870.85078950501	597.871046164757	209.277765446848	1335.80053825025	1344.87741122825	1301.25282488078	1140.15694376712	137.999243468457	913.905314385886	503.095153996984	738.91263945341	1	971.537065336792	356.164123948231	112.414996335235	985.183836364277	1	952.361297893361	180.232350952202	1	1	195.630994419363	123.412359971038	5.20663657732632	374.480847307679	715.021648990114	944.464830563675	638.012268413822	1	62.6995329098783	1362.49202205584	144.928835199315	487.575409684285	43.827332503158	559.894467332819	176.455226975932	195.339471816374	1132.07019486566	763.317324020055	914.559091300336	609.692018561694	1535.11521264823	1	888.321067252664	971.245542733803
PPP4R1	1469.25553410174	1353.91501356305	1490.25054914307	1325.00983415347	1174.2079494505	1397.7604675079	1222.31062096304	891.906776645445	1966.70785611636	1269.22062609973	884.684425758694	1314.23055698231	1325.40610533567	903.548103007706	1104.84236390195	1598.54867948693	1215.19445226175	1329.56615934191	971.202873869539	1478.60922278081	1007.1143982423	761.122811556534	793.302963845636	674.418906394921	830.058564236522	1261.12135253028	587.505503315141	1296.53472045953	628.492006126383	1025.80217851486	880.086700913409	738.307388018108	1087.26669511099	1130.9327603199	945.861553912095	792.150734144817	682.518179964365	1593.81684437766	1515.04933583305	1411.54875327043	887.56230558634	1759.74566599195	677.62934559391	1057.36960160486	1474.2647517217	711.087709963487	882.553087966375	1246.09546982044	894.20933942176	1011.84623335157	1416.76101037188	1378.85318028018	1513.09193784622	811.058021372538	853.141082469264	1297.79015609885
TNC	6370.77345877859	2609.14145659329	3428.93905978764	2362.53282590029	5462.77642530822	5617.19174042116	5502.97089428109	2617.01540336322	6917.51805223351	5166.53456516115	5098.93194564844	6308.57749864697	5695.09988977181	5063.29936945354	4508.25686916338	2167.60309539942	6655.82270867423	4919.92593446815	1867.05587191614	5986.3321683555	1802.73183509779	4114.47938663527	2263.19520580732	2905.38331674036	6444.02414612406	4758.4144991947	3722.36288358411	2219.62176563336	3137.70678120395	1997.09305796383	2945.57778571323	2505.90626088568	5174.40851193109	2212.5591041548	4820.58831437518	5508.33055417422	6132.9996100324	2861.30711317379	6180.39138829875	1771.6293170087	4753.27239946771	6898.91767722698	3591.8957616418	2914.9680243664	2030.58018417686	4007.74157307677	5472.36113293426	5418.70022174165	1949.48821721736	3059.7986318533	2541.53883708058	2950.93744560636	6945.79424773394	3815.50842689747	5018.01053666783	2460.61742809997
